"LUCAS_ID","CONTAINER_ID","Longitude","Latitude","Country","LC_Survey_Code","LC_1","LC_2","LC_3","LC_4","LC_5","Elevation","AnnualPrecip","AnnualTemp","MonthlyPrecipSum","MonthlyMeanTemp","MUB.Xyl","MUB.Cel","MUB.Nag","MUB.Pho","Basal_respiration","Cmic","qO2","water.content","WSA","clay","silt","sand","pH","carbon","funcMaxed","meanFunction","z.MonthlyMeanTemp","z.Basal_respiration","z.clay","z.funcMaxed","z.Elevation","z.MUB.Xyl","z.Cmic","z.silt","z.meanFunction","z.AnnualPrecip","z.MUB.Cel","z.sand","z.Latitude","z.AnnualTemp","z.MUB.Nag","z.water.content","z.pH","z.MonthlyPrecipSum","z.MUB.Pho","z.WSA","z.carbon","z.pca.text"
45163932,486,4516000,3932000,"SWEDEN","B15","Oats","Cereals","Cropland","Cropland",1,88,585,67,5.300000079,20.62366621,46.45,49.74,82.35,515.89,0.361279334,266.0167802,0.001358107,11.1783493,82.35294118,17,21,62,6.03,20,1,0.21131412924858,0.54330140615312,-0.571630130126619,-0.413513735706357,0.555662845744016,-0.769516233586915,-0.271100414227186,-0.334530204911888,-0.930995809920241,0.0366169237004899,-0.46566141428239,-0.139099200135215,1.00413518736271,1.93730867396903,-1.27277485358388,-0.437329379578646,-0.160751611337663,-0.501688736448633,-1.10477000637172,0.161104589865571,0.954643859548549,-0.156634863396814,1.44369550682716
45242946,559,4524000,2946000,"CZECH REPUBLIC","B11","Common wheat","Cereals","Cropland","Cropland",1,495,758,80,25.10000037,21.66499952,44.71,100.99,118.39,389.29,0.592300469,391.1157433,0.001514387,12.11421027,55.55555556,27,53,20,6.95,16.1,0,0.216392325721074,0.74679497710575,-0.354701782627215,0.293311175889974,-0.96524937636976,0.461956784956134,-0.294963087599521,0.236279699919142,0.688724735347399,0.0876760979609651,0.280453242641067,1.11193991987741,-0.641939338384106,0.396305198910218,-0.882795640746151,-0.0481780702912913,-0.0531404348649484,0.274381480307984,-0.493189903037496,-0.142034844562294,-0.249167680831197,-0.254476983891194,-0.939213798753235
45382568,295,4538000,2568000,"ITALY","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,247,1228,121,91.10000136,20.84699953,72.34,113.96,254.75,920.15,2.316444826,949.5404322,0.002439543,22.30191827,91.17647059,20,57,23,7.24,81.3,2,0.398189268992301,0.586944391893687,1.26426604996712,-0.201466262227457,2.07657506785779,-0.288424808652407,0.0839597085370524,2.78429717046768,0.891189803505854,1.91556949609657,2.30746994064121,1.42854435668842,-0.524362586545047,-0.194464895990623,0.347138799742072,1.42420463044188,1.11830626350573,0.519012309503005,1.54541044202767,1.12909153901098,1.35102083009565,1.38124256898921,-0.743159053494234
45622768,31,4562000,2768000,"AUSTRIA","E30","Spontaneously re-vegetated surfaces","Spontaneously re-vegetated surfaces","Grassland","Grassland",0,544,1030,89,68.20000102,15.003333,45.78,7.95,70.68,448.77,1.369034528,202.3128803,0.006766917,35.09848701,91.42857143,19,63,18,4.22,55.5,1,0.208131366752736,-0.555003683930439,0.374649823516419,-0.27214875338709,0.555662845744016,0.610217664338466,-0.280288914893545,-0.625202614484277,1.19488740574354,0.00461555750971051,1.45353524659008,-1.15921480648307,-0.720323839610144,0.118111873798182,-0.612810031858492,-0.563339251370638,2.58973616716478,-2.02852253245893,0.838077898166199,0.000388011360055221,1.36234588638416,0.733979310334081,-1.0178314665557
45743608,874,4574000,3608000,"SWEDEN","B32","Rape and turnip rape","Non-permanent industrial crops","Cropland","Cropland",1,66,675,79,29.20000044,15.07799966,28.78,66.87,108.04,223.52,0.486414491,86.25750311,0.005639098,6.709741551,70,4,9,87,6.97,11.8,1,0.178701891420582,-0.540412596592125,-0.454128487594699,-1.33238612078159,0.555662845744016,-0.83608234269735,-0.513429976577285,-1.15474784145789,-1.53839101439561,-0.291285697496446,-0.077509280622788,0.27905299744169,1.98394145268819,1.43093430691116,-0.912794041733669,-0.159934897458997,-0.674580216739359,0.291252571976606,-0.366549578308779,-0.538965524223487,0.399716100513069,-0.362354193667049,2.89107380287108
45762134,394,4576000,2134000,"ITALY","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,684,775,122,15.10000023,20.8616662,22.68,26.69,245.57,311.58,1.32618862,362.8042349,0.003655384,14.80743692,71.42857143,13,36,52,7.41,14.7,1,0.224036941772923,0.589810499242431,0.334417608314327,-0.696243700344889,0.555662845744016,1.03382017685942,-0.597086475181451,0.107098058321452,-0.171751804326035,0.164539564205328,0.35377086788788,-0.701761672648212,0.612212681232514,-0.87275648643233,0.37713720072959,1.32508118373661,0.256543693018029,0.662416588686292,-0.802068742890006,-0.328108821255733,0.463891419631039,-0.289599796376356,0.87372137854204
45763046,528,4576000,3046000,"CZECH REPUBLIC","B11","Common wheat","Cereals","Cropland","Cropland",1,234,630,90,18.50000028,22.03466617,253.61,36.33,239.66,1321.38,1.617691154,197.3767561,0.008195956,14.56020495,94.44444444,39,35,26,6.77,27.3,1,0.315711952448326,0.819033890379923,0.608137859028657,1.14150106980557,0.555662845744016,-0.327759327672209,2.56992913509068,-0.647725491692971,-0.222368071365649,1.08629404352887,-0.271585347452589,-0.466444265488763,-0.406785834705989,0.552593583804621,-0.582811630870975,1.26126641575969,0.22811540718689,0.122541655290384,-0.697049937266022,2.08982325524709,1.4978271152339,0.0265055159901025,-0.654016641521438
46202106,339,4620000,2106000,"ITALY","B43","Other fresh vegetables","Dry pulses, vegetables, and flowers","Cropland","Cropland",1,649,768,127,23.60000035,18.75566625,36.05,16.62,43.76,100.1,1.014501761,234.7912437,0.004320867,20.24124256,71.79487179,43,56,2,8.03,12.9,1,0.165204939602822,0.178263642788218,0.0417443199584803,1.4242310344441,0.555662845744016,0.927919548729179,-0.413727887257239,-0.477008168567071,0.84057353646624,-0.42699198979549,0.323581257492134,-0.947575603156059,-1.34739984941845,-0.916517234202763,0.527129205667178,-0.854014979617464,0.88135681845959,1.18542043041358,-0.539521728984485,-0.834490555796055,0.480346629361803,-0.334757698142993,-2.03748326482061
46264036,632,4626000,4036000,"SWEDEN","B53","Other leguminous and mixtures for fodder","Fodder crops","Cropland","Cropland",1,28,624,65,43.80000065,22.20266617,64.58,73.2,152.76,1036.86,1.316186424,340.1432347,0.003869506,14.18851643,97.43589744,60,38,2,5.01,40.7,1,0.297601630829127,0.851863839822375,0.325025567843029,2.62583338415787,0.555662845744016,-0.951060167524465,-0.0224623290315257,0.00369893296500853,-0.0705192702468073,0.904202217724851,-0.297462156363229,0.433571585337884,-1.34739984941845,2.09984859425921,-1.33277165555892,0.322940977994124,0.185376324993301,-1.36211441154836,0.0844135280488578,1.40854970166561,1.6322113307305,0.362681006919511,-2.07853415493893
30301704,306,3030000,1704000,"SPAIN","B81","Olive groves","Other permanent crops","Cropland","Cropland",1,448,647,166,0,22.01833284,109.68,54.19,43.1,57.53,0.014320221,297.115942,4.82e-05,4.193822613,25.71428571,43,48,9,8.07,16.7,0,0.11847605886879,0.815842090391072,-0.897423988913389,1.4242310344441,-0.96524937636976,0.319747370038386,0.596047193435339,-0.192628872179076,0.43564340014933,-0.896831641986836,-0.198267722205775,-0.0304723887389962,-1.07305409512732,-1.54479654147826,1.69706684418037,-0.861141501929607,-0.96387638946912,1.21916261375082,-1.26847579164181,-0.936422986472154,-1.58971879034709,-0.239424349968982,-1.6183317407888
46322834,125,4632000,2834000,"AUSTRIA","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,789,927,69,57.90000086,12.89533305,53.76,37.74,103.31,616.7,1.680161943,420.1076923,0.00399936,17.78998169,86.95652174,18,31,51,5.18,29.7,1,0.254922357918812,-0.966941373116111,0.666797795162873,-0.342831244546723,0.555662845744016,1.35152206125013,-0.170849757703177,0.368566101336614,-0.424833139524104,0.475079704517338,1.0093166936241,-0.432025433113781,0.573020430619495,0.221262207828487,-1.21277805160885,-0.211008307362693,0.599495436782107,-1.21871013236507,0.519932692630085,0.402490738243715,1.16144923540804,0.0867160516789518,0.826257757072091
46323328,736,4632000,3328000,"POLAND","B11","Common wheat","Cereals","Cropland","Cropland",1,55,505,89,7.500000112,18.74199958,26.79,58.64,85.31,225.55,0.325896841,161.5559522,0.002017238,6.616666667,59.375,9,25,65,7.48,9.6,0,0.160403152244994,0.175592951805202,-0.604854214740779,-0.978973664983421,-0.96524937636976,-0.869365397252567,-0.540721194974382,-0.811171048382241,-0.728530741761786,-0.475271984237035,-0.810685533090924,0.0781544226572225,1.12171193920177,0.993326829206836,-0.612810031858492,-0.40536800678479,-0.685282551902776,0.72146540952647,-1.03681666153621,-0.534104757620892,-0.0775878349495279,-0.417547184715161,1.67271559270444
46342786,204,4634000,2786000,"AUSTRIA","B16","Maize","Cereals","Cropland","Cropland",1,324,853,99,40.5000006,18.50633292,27.02,32.58,61.8,311.28,0.930749557,160.7094236,0.005791506,14.9715624,43.58974359,19,67,13,5.86,12.6,0,0.132908305855923,0.129539829584536,-0.0368988189610521,-0.27214875338709,-0.96524937636976,-0.0554434267658842,-0.537566933551602,-0.815033645622287,1.39735247390199,-0.751721341927032,0.690169383726202,-0.557983713294565,-0.916285092675241,0.146243783079174,-0.312826021983316,-0.659223369752206,0.275415872281952,-0.645093015631921,-0.0175164892198446,-0.328827161147742,-0.786704541469922,-0.342284015104099,-1.26776256463628
46482614,131,4648000,2614000,"AUSTRIA","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,563,1284,92,63.90000095,18.32166626,83.79,44.16,133.23,714.31,1.127908952,55.00435989,0.02050581,15.562249,80.64516129,12,51,37,6.13,29.8,1,0.217122779422343,0.093452942016045,0.148233427711238,-0.766926191504522,0.555662845744016,0.667706576752024,0.240987070671101,-1.29735177089908,0.587492201268171,0.0950205091164449,2.54898682380718,-0.275309898470248,0.0243289220372236,-0.122572238939198,-0.52281482889594,0.112060704121149,0.343336730176761,-0.417333278105523,0.705259996726918,0.636214594440427,0.877925736028467,0.0892248239993205,0.07033344151983
46503324,191,4650000,3324000,"POLAND","B11","Common wheat","Cereals","Cropland","Cropland",1,69,544,89,37.50000056,18.41399959,20.19,12.49,48.99,227.94,0.194607268,75.18327472,0.002588438,0.665446681,5.714285714,5,14,81,4.74,4.9,0,0.0430318246020911,0.111496385800291,-0.728134840622877,-1.26170362962195,-0.96524937636976,-0.827005146000472,-0.63123478362807,-1.20527807046003,-1.28530967919754,-1.65539234857558,-0.642486275171764,-1.04839104833952,1.74878794901008,0.98707529381106,-0.612810031858492,-0.797542689174266,-1.36959123093807,-1.58987414907476,-0.110180141113822,-0.528381983147886,-2.48817325692052,-0.535459483772491,2.55242047899619
46503360,730,4650000,3360000,"POLAND","B32","Rape and turnip rape","Non-permanent industrial crops","Cropland","Cropland",1,23,579,89,12.40000018,18.85666625,35.78,70.99,71.22,374.71,0.595515695,176.888012,0.003366626,7.299634187,53.84615385,16,70,14,7.01,16.5,0,0.168422186342746,0.198000695726835,-0.351682692347803,-0.48419622686599,-0.96524937636976,-0.966188828685927,-0.41743071588398,-0.74121290182026,1.54920127502083,-0.394643898731567,-0.49153822319303,0.379624337430997,-0.877092842062222,1.04333911237304,-0.612810031858492,-0.557508460387976,-0.606750653815551,0.32499475531385,-0.885466030027016,-0.176946163313939,-0.325958660922443,-0.244441894609719,-1.22852296880373
46602982,478,4660000,2982000,"CZECH REPUBLIC","B33","Soya","Non-permanent industrial crops","Cropland","Cropland",1,354,650,87,64.80000097,19.45266623,32.91,52.28,73.47,299.89,0,144.2014438,0,3.92998679,41.93548387,9,38,54,5.33,13.2,0,0.126936331367387,0.314468845792923,-0.910870645546585,-0.978973664983421,-0.96524937636976,0.0353285402028909,-0.456790412768236,-0.890357358505968,-0.0705192702468073,-0.811767086068853,-0.185329317750455,-0.077096480821418,0.690597182458553,0.452569017472203,-0.672806833833528,-0.533213497960214,-0.994213890677955,-1.09217694485041,0.733059092542214,-0.356100132381023,-0.861018393200111,-0.327231381181887,1.00168320016891
46623028,603,4662000,3028000,"CZECH REPUBLIC","B19","Other cereals","Cereals","Cropland","Cropland",1,203,555,93,12.20000018,22.99933282,5.53,3.84,18.2,147.73,0,93.67096522,0,0.549633578,45,5,22,73,5.02,4.3,0,0.0839234602511154,1.00754554126278,-0.910870645546585,-1.26170362962195,-0.96524937636976,-0.421557026873277,-0.832284663880048,-1.1209212013594,-0.880379542880627,-1.24424379185698,-0.59504545883559,-1.25954204127823,1.43524994410592,0.524461674523628,-0.492816427908422,-1.13000575279684,-1.38290814943804,-1.35367886571405,-0.89164360673758,-0.720442125608068,-0.723351982928336,-0.550512117694703,2.10636539758792
46642928,431,4664000,2928000,"CZECH REPUBLIC","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,437,624,85,64.30000096,18.19433293,97.87,36.25,74.02,608.35,0.81811419,236.7797409,0.00345517,9.948082398,88.88888889,19,17,64,5.51,11.1,1,0.227143600566653,0.0685699254312883,-0.142663185642477,-0.27214875338709,0.555662845744016,0.286464315483169,0.434082726465635,-0.467934920721032,-1.1334608780787,0.195775739011892,-0.297462156363229,-0.468397107041954,1.08251968858875,0.368173289629226,-0.732803635808563,-0.527274729366761,-0.302215432293527,-0.940337119832808,0.717615150456925,0.382496944582793,1.24825643027427,-0.37991559990963,1.54698525154182
46722576,34,4672000,2576000,"SLOVENIA","B55","Temporary grasslands","Fodder crops","Cropland","Cropland",1,338,1207,108,121.6000018,14.70599967,112.97,78.6,137.95,827.64,2.160767298,472.2476973,0.004575496,27.06528981,87.17948718,34,52,14,6.21,47.9,1,0.309639614552394,-0.613107482689106,1.11808518693988,0.788088614007406,0.555662845744016,-0.0130831755137891,0.641166845961193,0.606473998847712,0.638108468307785,1.0252391866567,2.21690110945397,0.565388390178239,-0.877092842062222,-0.181961825199071,-0.0428404130956573,0.163026136414054,1.66602866226764,-0.349848911431034,2.48749090397937,0.90757946097842,1.17146545018302,0.543312613986059,-1.30253919954033
30302240,300,3030000,2240000,"SPAIN","B54","Mixed cereals for fodder","Fodder crops","Cropland","Cropland",1,755,470,124,81.40000121,18.23066626,34.8,35.21,90.06,236.61,0.769216791,155.1304137,0.004958517,7.652290653,17.14285714,20,36,44,5.47,4.7,0,0.0966014960061199,0.0756700527347162,-0.188577737841734,-0.201466262227457,-0.96524937636976,1.24864716535218,-0.430870612381043,-0.840489924644558,-0.171751804326035,-1.11677136332815,-0.961633585069658,-0.493784047233429,0.298674676328359,-0.707090798444264,0.437134002704625,-0.354078641659514,-0.566199996812546,-0.974079303170053,1.24579796693213,-0.507621960268821,-1.97477070460568,-0.540477028413228,0.427735535202459
46762986,436,4676000,2986000,"CZECH REPUBLIC","B32","Rape and turnip rape","Non-permanent industrial crops","Cropland","Cropland",1,393,670,84,48.40000072,19.20366624,32.52,74.69,94.75,352.68,0.864261807,158.7360853,0.005444646,11.69129721,62.5,8,26,66,6.45,13.2,1,0.187578880925202,0.265810172680594,-0.0993306728104999,-1.04965615614305,0.555662845744016,0.153332097262299,-0.462138943006862,-0.824037725426866,-0.677914474722172,-0.202031223692638,-0.0990732880483214,0.469943259266056,1.16090418981478,0.458820552867979,-0.762802036796081,-0.303437142198979,-0.101769636627979,-0.147395811407569,0.226497794553985,-0.229696256050478,0.0627956754806477,-0.327231381181887,1.70373116289958
46863958,268,4686000,3958000,"SWEDEN","B11","Common wheat","Cereals","Cropland","Cropland",1,17,563,70,34.10000051,16.99066629,54.08,71.57,103.2,528.85,0.578759163,225.0037547,0.00257222,7.934156379,75.67567568,50,37,13,5.39,16,1,0.217101776405292,-0.16664623490661,-0.367417039755372,1.91900847256154,0.555662845744016,-0.984343222079683,-0.166461220071483,-0.521667177132624,-0.121135537286421,0.0948093324293253,-0.560543046954737,0.393782438691628,-0.916285092675241,1.97794365404157,-1.18277965062133,-0.212196061081383,-0.533789304033899,-1.04156366984454,-0.215198946737806,0.192136873200366,0.654682908839973,-0.256985756211563,-1.42408828981557
46902810,7,4690000,2810000,"AUSTRIA","B18","Triticale","Cereals","Cropland","Cropland",1,626,953,79,72.90000109,16.16166631,55.47,67.14,127.44,573.33,0.496448598,346.6452336,0.001432152,11.01131071,85.29411765,16,38,46,6.11,28.1,1,0.244718612729509,-0.328646398187529,-0.444706482763226,-0.48419622686599,0.555662845744016,0.858327707386452,-0.147398509733813,0.0333666878476264,-0.0705192702468073,0.372485248680099,1.12144953223687,0.285643837683707,0.377059177554398,0.183752995453831,-0.912794041733669,0.0495416674737074,-0.179958758299079,-0.434204369774145,0.983250953026608,0.298642734522258,1.08676951639758,0.0465756945530523,0.555697356829326
46903344,781,4690000,3344000,"POLAND","B14","Rye","Cereals","Cropland","Cropland",1,81,600,87,17.30000026,19.24566624,12.3,5.81,46.06,346.44,0.280452779,63.41037337,0.004422822,1.922120961,60,4,9,86,3.85,6.6,1,0.11958058238406,0.274017660041207,-0.647526090945182,-1.33238612078159,0.555662845744016,-0.790696359212962,-0.739439664609523,-1.25899625111199,-1.53839101439561,-0.885726112898619,-0.400969392005789,-1.21145331803092,1.94474920207517,1.01833297078994,-0.672806833833528,-0.829180129135751,-1.22509092368218,-2.34063772832844,-0.734115398147164,-0.244637725804268,-0.0495111328634928,-0.492810354326222,2.86417024549463
46942572,45,4694000,2572000,"SLOVENIA","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,639,1376,89,95.60000142,16.24499964,62.54,74.16,232.68,1534.81,5.321254355,1456.481301,0.0036535,28.78411911,97.22222222,44,33,24,7.6,92.5,2,0.497735616821297,-0.312361701694843,4.08577571693519,1.49491352560374,2.07657506785779,0.897662226406254,-0.0504392564335746,5.09740082779677,-0.323600605444876,2.91646702897567,2.945764560437,0.457005683976169,-0.485170335932028,-0.188213360594847,-0.612810031858492,1.18589804342823,1.86367045849382,0.822691959538202,1.68440591986864,2.60087419908547,1.62261245793833,1.66222506887051,-0.814943803766593
47182946,236,4718000,2946000,"CZECH REPUBLIC","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,627,700,73,47.50000071,17.9539996,61.96,65.99,148.43,545.99,0.860995851,288.5713693,0.00298365,20.33057851,83.33333333,13,27,60,5.65,22.3,1,0.244646686826185,0.0216048595191671,-0.102397398450497,-0.696243700344889,0.555662845744016,0.861353439618744,-0.0583934808910199,-0.231616619230265,-0.627298207682559,0.371762063342243,0.0303107565048791,0.257571740356595,0.925750686136669,0.396305198910218,-1.09278444765877,0.276186672522031,0.891629227491466,-0.822239478152453,0.198698699047567,0.233178025697156,0.998685744865409,-0.0989331000283334,1.34862978774989
47284000,318,4728000,4e+06,"SWEDEN","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,24,551,68,11.40000017,17.05199962,104.3,133.48,224.46,875.46,1.427163833,774.8911643,0.00184176,13.57488729,83.33333333,6,7,87,4.46,37.7,1,0.364500161911863,-0.15466069845996,0.429233115538332,-1.19102113846232,0.555662845744016,-0.963163096453635,0.522264904502485,1.9873958251774,-1.63962354847483,1.57683939803577,-0.612296664776017,1.90503769566688,1.98394145268819,2.04358477569722,-1.24277645259636,1.09714044735881,0.114817389649155,-1.82606943243547,-0.916353913888716,1.02208283976468,0.998685744865409,0.287417837308449,2.88284977723368
47363330,203,4736000,3330000,"POLAND","B13","Barley","Cereals","Cropland","Cropland",1,48,589,89,29.90000045,18.36699959,23.85,12.02,22.29,190.78,0.553430426,46.48815582,0.011904762,3.635441326,100,3,2,95,4.96,9.7,1,0.175323061033181,0.102311816611033,-0.391200669169439,-1.40306861194122,0.555662845744016,-0.890545522878615,-0.58104088446557,-1.33621007567042,-1.8927048836729,-0.325258445593403,-0.448410208341963,-1.05986399246451,2.29747945759235,0.996452596904724,-0.612810031858492,-1.08584290998371,-1.02808257942746,-1.40429214071992,-0.344928059512926,-0.617360351104753,1.74739780064275,-0.415038412394792,3.34124089709805
30342270,645,3034000,2270000,"SPAIN","B16","Maize","Cereals","Cropland","Cropland",1,800,503,118,0,21.99966617,30.75,62.25,92.55,388.15,0.328805886,161.041816,0.002041742,10.81763122,29.03225806,24,32,44,6.24,12.1,0,0.125905124984672,0.812194317579412,-0.602122627759998,0.0812637024110751,-0.96524937636976,1.38480511580535,-0.48641304178217,-0.813516983377382,-0.37421687248449,-0.822135441582223,-0.819311136061138,0.166276397744941,0.298674676328359,-0.660204282975943,0.257143596779519,-0.327192216572791,-0.202229243387836,-0.324542273928101,-1.26847579164181,-0.144764536151929,-1.44066643642605,-0.354827876705943,0.411287483927658
47462830,884,4746000,2830000,"AUSTRIA","B12","Durum wheat","Cereals","Cropland","Cropland",1,194,546,104,69.00000103,18.16133293,45.76,97.03,92.11,248.79,1.02647343,457.9140741,0.002241629,14.70248887,63.88888889,33,45,22,7.69,18,1,0.230967870412332,0.0621211853622349,0.0529856913290255,0.717406122847773,0.555662845744016,-0.44878861696391,-0.280563198495526,0.541071585494888,0.283794599030489,0.2342271974238,-0.63386067220155,1.01527426299449,-0.563554837158067,0.215010672432711,-0.162834017045728,-0.331943231447553,0.244476106601836,0.898611872047002,0.862788205317334,-0.478457360653249,0.125188346832862,-0.206810309804188,-0.85237210531337
47482810,38,4748000,2810000,"AUSTRIA","B16","Maize","Cereals","Cropland","Cropland",1,222,610,103,77.80000116,18.13366626,32.59,47.08,70.14,170.29,1.232596993,234.9740734,0.005245672,10.55952183,38.46153846,29,59,13,7.78,14.7,0,0.142490192618594,0.0567146652590141,0.246535272419429,0.43467615820924,-0.96524937636976,-0.364068114459719,-0.461178950399929,-0.476173940999781,0.992422337585081,-0.655379416479811,-0.357841377154722,-0.204031181778797,-0.916285092675241,0.183752995453831,-0.192832418033246,-0.569170042353301,-0.231908283338135,0.974531784555802,1.13460158459758,-0.666422965728979,-1.01707748174366,-0.289599796376356,-1.36658934842245
47623498,576,4762000,3498000,"POLAND","B11","Common wheat","Cereals","Cropland","Cropland",1,44,717,82,42.90000064,19.55366623,38.12,29.39,55.41,368.8,0.410891089,107.9476837,0.003806391,9.281437126,72.72727273,7,18,75,5.94,14.7,1,0.162169527778911,0.334205898731541,-0.525044799184083,-1.12033864730269,0.555662845744016,-0.902648451807785,-0.385339534452219,-1.05577843666395,-1.08284461103908,-0.457511805660996,0.103628381751693,-0.635853270228034,1.51363444533196,1.25901708352732,-0.822798838771116,-0.728221063047051,-0.378870495715921,-0.577608648957432,0.0566144325424404,-0.191097459186519,0.522232618829193,-0.289599796376356,2.20965514230258
47821962,592,4782000,1962000,"ITALY","B75","Other fruit trees and berries","Permanent crops: fruit trees","Cropland","Cropland",1,298,626,151,14.70000022,23.45099948,99.52,112.69,139.14,192.48,0.747604446,441.4471701,0.001693531,13.63786826,86.20689655,37,36,27,7.91,5.6,1,0.278373991922426,1.09580859848088,-0.208871683183302,1.00013608748631,0.555662845744016,-0.134112464805489,0.456711123629056,0.46593529601511,-0.171751804326035,0.710876226721478,-0.288836553393016,1.39754299703152,-0.36759358409297,-1.1415725084507,1.2470908293676,0.17587547209807,0.122059337432374,1.08419388040185,-0.814423896620013,-0.613289758383368,1.12777403039073,-0.51789807752991,-0.590035730708008
47842050,346,4784000,2050000,"ITALY","B12","Durum wheat","Cereals","Cropland","Cropland",1,113,484,161,20.90000031,24.08199946,21.86,23.5,97.88,259.37,0.725008088,232.1368489,0.003123193,11.69832881,50,33,40,26,7.41,17.3,0,0.144514495444037,1.21911632134748,-0.230089614609554,0.717406122847773,-0.96524937636976,-0.693872927779602,-0.608332102862667,-0.489119818461089,0.0307132638324202,-0.635025885205448,-0.901254364278165,-0.779631229581681,-0.406785834705989,-1.00403872974363,1.54707483924278,-0.269640150021692,-0.10096109906445,0.662416588686292,-0.622919015812616,-0.453123907128393,-0.498738366240055,-0.224371716046769,-0.600491236809653
47902078,513,4790000,2078000,"ITALY","B82","Vineyards","Other permanent crops","Cropland","Cropland",1,38,464,166,12.40000018,25.4556661,60.83,14.53,36.63,66.58,0.79573469,256.3023544,0.003104672,15.7434883,42.30769231,29,41,30,8,17.3,0,0.12213743420852,1.48755326385929,-0.163677487874448,0.43467615820924,-0.96524937636976,-0.92080284520154,-0.0738905044029391,-0.378855835828217,0.081329530872034,-0.860018020750069,-0.987510393980298,-0.99859358873316,-0.250016832253912,-0.960277981973196,1.69706684418037,-0.931003016110772,0.364176764029323,1.16011379291064,-0.885466030027016,-0.914753066396545,-0.84429777642605,-0.224371716046769,-0.389868972630305
47903032,223,4790000,3032000,"POLAND","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,720,875,60,80.3000012,15.82499965,108.04,23.03,107.53,1292.63,1.804778973,518.7582636,0.003479037,31.16776316,81.81818182,18,55,27,4.17,33.4,1,0.282231151352788,-0.394436573346811,0.783812917559288,-0.342831244546723,0.555662845744016,1.14274653722195,0.573555938072908,0.818695517439501,0.789957269426626,0.749658376362995,0.785051016398549,-0.791104173706675,-0.36759358409297,0.530713209919405,-1.4827636604965,-0.16544175560929,2.1377568332175,-2.07070026163049,1.21182129471515,2.02098234892955,0.930621012767047,0.179540627532594,-0.511907487152702
47942784,558,4794000,2784000,"AUSTRIA","B41","Dry pulses","Dry pulses, vegetables, and flowers","Cropland","Cropland",1,202,658,104,35.00000052,24.91499944,71.78,70.82,110.89,193.83,0.330079537,389.7839238,0.000846827,8.289124668,76.47058824,41,45,14,7.84,32.5,1,0.223076033993057,1.38189815009132,-0.600926672218004,1.28286605212484,0.555662845744016,-0.42458275910557,0.076279767681588,0.230202784945519,0.283794599030489,0.154878032193683,-0.150826905869602,0.375474549130468,-0.877092842062222,0.143118015381286,-0.162834017045728,-0.129161278383832,-0.492972819091914,1.02514505956167,-0.187399851231389,-0.610057228869327,0.690392545850481,0.156961676649276,-1.33132328927124
30381762,124,3038000,1762000,"SPAIN","B31","Sunflower","Non-permanent industrial crops","Cropland","Cropland",1,259,557,180,31.50000047,17.80066627,36.92,17.09,42.69,65.26,0.58302439,255.6022114,0.002280983,15.59617918,41.02564103,37,41,22,7.98,14.7,0,0.115683900148499,-0.00835898257454053,-0.363412000801599,1.00013608748631,-0.96524937636976,-0.252116021864897,-0.401796550571071,-0.382050495074742,0.081329530872034,-0.924905648070383,-0.586419855865377,-0.936102659031065,-0.563554837158067,-1.45414927823951,2.11704445800561,-0.865568583971999,0.347238235533621,1.14324270124202,-0.295507445210655,-0.917913761921385,-0.901891011382178,-0.289599796376356,-0.868820156588173
47942860,177,4794000,2860000,"AUSTRIA","B11","Common wheat","Cereals","Cropland","Cropland",1,202,522,102,41.20000061,17.28833295,25.04,55.55,69.61,199.15,0.110100436,309.6024256,0.000355619,12.96387927,48.71794872,28,44,27,7.63,15.4,0,0.151188114172184,-0.108477298010754,-0.80748657360683,0.363993667049607,-0.96524937636976,-0.42458275910557,-0.564721010147708,-0.135654710773016,0.233178331990875,-0.56792539718099,-0.737367907844111,0.00272591766524141,-0.36759358409297,0.261897187901032,-0.222830819020763,-0.574892855725174,0.0445598471570648,0.847998597041135,0.0041050295760086,-0.597318668117698,-0.556331601196183,-0.272038390133775,-0.524174287540119
48002880,395,4800000,2880000,"CZECH REPUBLIC","B32","Rape and turnip rape","Non-permanent industrial crops","Cropland","Cropland",1,199,507,101,44.30000066,19.85699956,42.39,85.58,95.1,453.13,0,147.9062104,0,7.471938348,74.07407407,16,25,59,6.13,17.2,1,0.200014636693574,0.393482195684581,-0.910870645546585,-0.48419622686599,0.555662845744016,-0.433659955802447,-0.326779985429302,-0.873453002003215,-0.728530741761786,-0.0769948206552079,-0.802059930120711,0.735773815694105,0.886558435523649,0.293154864879913,-0.252829220008281,-0.299657925821327,-0.586938038405001,-0.417333278105523,0.099857470134147,0.010827884457255,0.582734602816798,-0.226880488367138,1.28053686411775
